gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
Os03g0257900,Os03g0257900.intron3,Os03g0257900|3:8339540-8340036:+,3,8339540,8340036,+,Os03t0257900-02,1,yes,128,13,114,141,0.907801418439716,0.890625,Oryza_sativa,high_confidence_IR
Os03g0259300,Os03g0259300.intron6,Os03g0259300|3:8405816-8406070:+,3,8405816,8406070,+,Os03t0259300-02,1,yes,786,156,588,942,0.834394904458599,0.748091603053435,Oryza_sativa,high_confidence_IR
Os03g0265500,Os03g0265500.intron1,Os03g0265500|3:8761908-8763584:+,3,8761908,8763584,+,Os03t0265500-01,1,no,82,181,70,263,0.311787072243346,0.853658536585366,Oryza_sativa,high_confidence_IR
Os03g0269000,Os03g0269000.intron4,Os03g0269000|3:8945610-8946329:-,3,8945610,8946329,-,Os03t0269000-01;Os03t0269000-02,2,no,14164,5804,10887,19968,0.709334935897436,0.768638802598136,Oryza_sativa,high_confidence_IR
Os03g0269700,Os03g0269700.intron1,Os03g0269700|3:8983663-8983829:+,3,8983663,8983829,+,Os03t0269700-01,1,no,412,585,412,997,0.413239719157472,1,Oryza_sativa,high_confidence_IR
Os03g0276900,Os03g0276900.intron2,Os03g0276900|3:9384838-9384917:-,3,9384838,9384917,-,Os03t0276900-00,1,no,1117,3434,836,4551,0.245440562513733,0.748433303491495,Oryza_sativa,high_confidence_IR
Os03g0277650,Os03g0277650.intron1,Os03g0277650|3:9422402-9422501:+,3,9422402,9422501,+,Os03t0277650-00,1,no,146,71,146,217,0.672811059907834,1,Oryza_sativa,high_confidence_IR
Os03g0281800,Os03g0281800.intron8,Os03g0281800|3:9647219-9647310:-,3,9647219,9647310,-,Os03t0281800-01,1,no,610,672,440,1282,0.47581903276131,0.721311475409836,Oryza_sativa,high_confidence_IR
Os03g0296000,Os03g0296000.intron1,Os03g0296000|3:10364954-10365131:-,3,10364954,10365131,-,Os03t0296000-01,1,no,130,491,105,621,0.209339774557166,0.807692307692308,Oryza_sativa,high_confidence_IR
Os03g0300000,Os03g0300000.intron1,Os03g0300000|3:10549039-10549148:-,3,10549039,10549148,-,Os03t0300000-01,1,no,3597,110,3597,3707,0.970326409495549,1,Oryza_sativa,high_confidence_IR
Os03g0302900,Os03g0302900.intron5,Os03g0302900|3:10687841-10687930:+,3,10687841,10687930,+,Os03t0302900-01,1,no,890,2263,724,3153,0.282270853155725,0.813483146067416,Oryza_sativa,high_confidence_IR
Os03g0305150,Os03g0305150.intron1,Os03g0305150|3:10825161-10825394:+,3,10825161,10825394,+,Os03t0305150-00,1,no,395,39,395,434,0.910138248847926,1,Oryza_sativa,high_confidence_IR
Os03g0307700,Os03g0307700.intron3,Os03g0307700|3:10951099-10951259:+,3,10951099,10951259,+,Os03t0307700-00,1,no,254,751,180,1005,0.25273631840796,0.708661417322835,Oryza_sativa,high_confidence_IR
Os03g0317100,Os03g0317100.intron2,Os03g0317100|3:11415208-11415855:+,3,11415208,11415855,+,Os03t0317100-01,1,no,308,32,228,340,0.905882352941176,0.74025974025974,Oryza_sativa,high_confidence_IR
Os03g0324300,Os03g0324300.intron2,Os03g0324300|3:11777502-11777840:+,3,11777502,11777840,+,Os03t0324300-03,1,yes,72270,7,66709,72277,0.999903150379789,0.923052442230524,Oryza_sativa,high_confidence_IR
Os03g0325400,Os03g0325400.intron2,Os03g0325400|3:11837007-11839825:-,3,11837007,11839825,-,Os03t0325400-01,1,no,722,1397,595,2119,0.340726757904672,0.82409972299169,Oryza_sativa,high_confidence_IR
Os03g0327700,Os03g0327700.intron1,Os03g0327700|3:11962758-11966342:+,3,11962758,11966342,+,Os03t0327700-01,1,no,37,132,37,169,0.218934911242604,1,Oryza_sativa,high_confidence_IR
Os03g0331600,Os03g0331600.intron2,Os03g0331600|3:12220478-12222793:+,3,12220478,12222793,+,Os03t0331600-01,1,yes,45416,115,39382,45531,0.997474248314335,0.867139334155364,Oryza_sativa,high_confidence_IR
Os03g0336400,Os03g0336400.intron1,Os03g0336400|3:12470337-12470450:-,3,12470337,12470450,-,Os03t0336400-01,1,no,533,1649,533,2182,0.244271310724106,1,Oryza_sativa,high_confidence_IR
Os03g0367900,Os03g0367900.intron1,Os03g0367900|3:14431794-14433074:+,3,14431794,14433074,+,Os03t0367900-01,1,yes,3336,7656,2861,10992,0.303493449781659,0.857613908872902,Oryza_sativa,high_confidence_IR
Os03g0368950,Os03g0368950.intron1,Os03g0368950|3:14470061-14470159:-,3,14470061,14470159,-,Os03t0368950-00,1,no,189,10,189,199,0.949748743718593,1,Oryza_sativa,high_confidence_IR
Os03g0369250,Os03g0369250.intron1,Os03g0369250|3:14495212-14495590:-,3,14495212,14495590,-,Os03t0369250-00,1,no,13,37,13,50,0.26,1,Oryza_sativa,high_confidence_IR
Os03g0371400,Os03g0371400.intron1,Os03g0371400|3:14572584-14572728:+,3,14572584,14572728,+,Os03t0371400-01,1,no,11468,54,11468,11522,0.995313313660823,1,Oryza_sativa,high_confidence_IR
Os03g0372900,Os03g0372900.intron1,Os03g0372900|3:14680532-14681232:+,3,14680532,14681232,+,Os03t0372900-01,1,no,27,6,27,33,0.818181818181818,1,Oryza_sativa,high_confidence_IR
Os03g0379500,Os03g0379500.intron2,Os03g0379500|3:15006980-15007772:+,3,15006980,15007772,+,Os03t0379500-01,1,no,2843,4212,2611,7055,0.40297661233168,0.918396060499472,Oryza_sativa,high_confidence_IR
Os03g0383900,Os03g0383900.intron1,Os03g0383900|3:15224372-15224606:+,3,15224372,15224606,+,Os03t0383900-01,1,no,187,389,155,576,0.324652777777778,0.828877005347594,Oryza_sativa,high_confidence_IR
Os03g0387500,Os03g0387500.intron1,Os03g0387500|3:15453670-15453775:+,3,15453670,15453775,+,Os03t0387500-01,1,no,1464,2606,1216,4070,0.35970515970516,0.830601092896175,Oryza_sativa,high_confidence_IR
Os03g0390600,Os03g0390600.intron3,Os03g0390600|3:15647333-15647738:+,3,15647333,15647738,+,Os03t0390600-01,1,yes,340436,6,312810,340442,0.999982375852568,0.91885112032805,Oryza_sativa,high_confidence_IR
Os03g0396900,Os03g0396900.intron9,Os03g0396900|3:16043621-16044489:+,3,16043621,16044489,+,Os03t0396900-02,1,no,518,1507,369,2025,0.255802469135802,0.712355212355212,Oryza_sativa,high_confidence_IR
Os03g0399600,Os03g0399600.intron1,Os03g0399600|3:16198313-16199207:+,3,16198313,16199207,+,Os03t0399600-01;Os03t0399600-03,2,yes,568,1635,568,2203,0.257830231502497,1,Oryza_sativa,high_confidence_IR
Os03g0399950,Os03g0399950.intron1,Os03g0399950|3:16214823-16214952:-,3,16214823,16214952,-,Os03t0399950-00,1,no,254,140,254,394,0.644670050761421,1,Oryza_sativa,high_confidence_IR
Os03g0405400,Os03g0405400.intron1,Os03g0405400|3:16593322-16593475:-,3,16593322,16593475,-,Os03t0405400-01,1,no,59,200,59,259,0.227799227799228,1,Oryza_sativa,high_confidence_IR
Os03g0407400,Os03g0407400.intron3,Os03g0407400|3:16731870-16731952:-,3,16731870,16731952,-,Os03t0407400-01,1,no,103,140,77,243,0.423868312757202,0.747572815533981,Oryza_sativa,high_confidence_IR
Os03g0412300,Os03g0412300.intron3,Os03g0412300|3:17048790-17048852:+,3,17048790,17048852,+,Os03t0412300-01,1,no,4407,277,3901,4684,0.940862510674637,0.885182663943726,Oryza_sativa,high_confidence_IR
Os03g0415500,Os03g0415500.intron1,Os03g0415500|3:17237306-17240639:+,3,17237306,17240639,+,Os03t0415500-01,1,no,515,107,515,622,0.827974276527331,1,Oryza_sativa,high_confidence_IR
Os03g0417833,Os03g0417833.intron1,Os03g0417833|3:17347669-17348324:+,3,17347669,17348324,+,Os03t0417833-00,1,no,164,638,164,802,0.204488778054863,1,Oryza_sativa,high_confidence_IR
Os03g0421250,Os03g0421250.intron1,Os03g0421250|3:17549459-17550019:-,3,17549459,17550019,-,Os03t0421250-01,1,no,845,88,845,933,0.905680600214362,1,Oryza_sativa,high_confidence_IR
Os03g0422800,Os03g0422800.intron1,Os03g0422800|3:17599445-17601023:+,3,17599445,17601023,+,Os03t0422800-01,1,no,139,456,139,595,0.233613445378151,1,Oryza_sativa,high_confidence_IR
Os03g0428000,Os03g0428000.intron1,Os03g0428000|3:17893063-17893130:+,3,17893063,17893130,+,Os03t0428000-02,1,yes,1685,6,1427,1691,0.99645180366647,0.846884272997033,Oryza_sativa,high_confidence_IR
Os03g0439650,Os03g0439650.intron1,Os03g0439650|3:18571383-18571627:-,3,18571383,18571627,-,Os03t0439650-00,1,no,958,1034,958,1992,0.480923694779116,1,Oryza_sativa,high_confidence_IR
Os03g0441601,Os03g0441601.intron2,Os03g0441601|3:18692377-18692531:-,3,18692377,18692531,-,Os03t0441601-01,1,no,12345,9544,11324,21889,0.563981908721276,0.917294451194816,Oryza_sativa,high_confidence_IR
Os03g0442800,Os03g0442800.intron1,Os03g0442800|3:18769746-18769836:-,3,18769746,18769836,-,Os03t0442800-01,1,no,5493,194,5493,5687,0.965887110954809,1,Oryza_sativa,high_confidence_IR
Os03g0556200,Os03g0556200.intron2,Os03g0556200|3:19716288-19716858:-,3,19716288,19716858,-,Os03t0556200-01,1,no,2947,142,2859,3089,0.954030430560052,0.970139124533424,Oryza_sativa,high_confidence_IR
Os03g0558600,Os03g0558600.intron1,Os03g0558600|3:19904811-19904899:+,3,19904811,19904899,+,Os03t0558600-01,1,no,44,19,44,63,0.698412698412698,1,Oryza_sativa,high_confidence_IR
Os03g0558400,Os03g0558400.intron1,Os03g0558400|3:19907962-19908171:-,3,19907962,19908171,-,Os03t0558400-01,1,no,74,12,74,86,0.86046511627907,1,Oryza_sativa,high_confidence_IR
Os03g0569000,Os03g0569000.intron2,Os03g0569000|3:20584690-20584772:-,3,20584690,20584772,-,Os03t0569000-01,1,no,115,139,101,254,0.452755905511811,0.878260869565217,Oryza_sativa,high_confidence_IR
Os03g0574600,Os03g0574600.intron1,Os03g0574600|3:20961805-20962043:-,3,20961805,20962043,-,Os03t0574600-01;Os03t0574600-02,2,no,1603,3915,1603,5518,0.290503805726713,1,Oryza_sativa,high_confidence_IR
Os03g0576600,Os03g0576600.intron2,Os03g0576600|3:21083310-21084115:-,3,21083310,21084115,-,Os03t0576600-01,1,no,1827,479,1396,2306,0.792281006071119,0.764094143404488,Oryza_sativa,high_confidence_IR
Os03g0576801,Os03g0576801.intron1,Os03g0576801|3:21086865-21086946:+,3,21086865,21086946,+,Os03t0576801-00,1,no,636,13,636,649,0.979969183359014,1,Oryza_sativa,high_confidence_IR
Os03g0581650,Os03g0581650.intron1,Os03g0581650|3:21371330-21371770:+,3,21371330,21371770,+,Os03t0581650-00,1,no,10473,131,9894,10604,0.98764617125613,0.944714981380693,Oryza_sativa,high_confidence_IR
Os03g0582000,Os03g0582000.intron1,Os03g0582000|3:21393080-21393598:+,3,21393080,21393598,+,Os03t0582000-02,1,yes,12880,39207,10667,52087,0.247278591587152,0.828183229813665,Oryza_sativa,high_confidence_IR
Os03g0582900,Os03g0582900.intron1,Os03g0582900|3:21457544-21457663:+,3,21457544,21457663,+,Os03t0582900-02,1,yes,4966,2417,4966,7383,0.672626303670595,1,Oryza_sativa,high_confidence_IR
Os03g0584050,Os03g0584050.intron1,Os03g0584050|3:21520293-21520865:-,3,21520293,21520865,-,Os03t0584050-00,1,no,1758,26,1758,1784,0.98542600896861,1,Oryza_sativa,high_confidence_IR
Os03g0593200,Os03g0593200.intron14,Os03g0593200|3:22017581-22017824:-,3,22017581,22017824,-,Os03t0593200-01,1,no,8861,110,6507,8971,0.987738267751644,0.734341496445096,Oryza_sativa,high_confidence_IR
Os03g0595600,Os03g0595600.intron1,Os03g0595600|3:22160814-22161149:-,3,22160814,22161149,-,Os03t0595600-00,1,no,17,7,17,24,0.708333333333333,1,Oryza_sativa,high_confidence_IR
Os03g0596400,Os03g0596400.intron1,Os03g0596400|3:22184671-22185529:-,3,22184671,22185529,-,Os03t0596400-01,1,no,191,632,191,823,0.232077764277035,1,Oryza_sativa,high_confidence_IR
Os03g0596600,Os03g0596600.intron1,Os03g0596600|3:22204214-22204608:+,3,22204214,22204608,+,Os03t0596600-01,1,no,289,568,225,857,0.337222870478413,0.778546712802768,Oryza_sativa,high_confidence_IR
Os03g0597450,Os03g0597450.intron1,Os03g0597450|3:22251478-22253424:-,3,22251478,22253424,-,Os03t0597450-01,1,no,267,498,267,765,0.349019607843137,1,Oryza_sativa,high_confidence_IR
Os03g0597800,Os03g0597800.intron2,Os03g0597800|3:22262375-22262459:-,3,22262375,22262459,-,Os03t0597800-01,1,no,291,376,258,667,0.436281859070465,0.88659793814433,Oryza_sativa,high_confidence_IR
Os03g0602400,Os03g0602400.intron1,Os03g0602400|3:22539943-22540052:-,3,22539943,22540052,-,Os03t0602400-01,1,no,97,56,97,153,0.633986928104575,1,Oryza_sativa,high_confidence_IR
Os03g0612600,Os03g0612600.intron2,Os03g0612600|3:23135951-23139183:-,3,23135951,23139183,-,Os03t0612600-01,1,no,6007,427,5622,6434,0.933633820329499,0.935908107208257,Oryza_sativa,high_confidence_IR
Os03g0613100,Os03g0613100.intron1,Os03g0613100|3:23158348-23158413:-,3,23158348,23158413,-,Os03t0613100-01,1,no,187,129,187,316,0.591772151898734,1,Oryza_sativa,high_confidence_IR
Os03g0615300,Os03g0615300.intron1,Os03g0615300|3:23283175-23284097:-,3,23283175,23284097,-,Os03t0615300-01,1,no,119,267,119,386,0.308290155440414,1,Oryza_sativa,high_confidence_IR
Os03g0616500,Os03g0616500.intron4,Os03g0616500|3:23354376-23354611:-,3,23354376,23354611,-,Os03t0616500-00,1,no,314,27,291,341,0.920821114369501,0.926751592356688,Oryza_sativa,high_confidence_IR
Os03g0619600,Os03g0619600.intron1,Os03g0619600|3:23492874-23493417:+,3,23492874,23493417,+,Os03t0619600-01,1,no,110,107,77,217,0.506912442396313,0.7,Oryza_sativa,high_confidence_IR
Os03g0622600,Os03g0622600.intron2,Os03g0622600|3:23633573-23639717:-,3,23633573,23639717,-,Os03t0622600-01,1,no,1768,3331,1645,5099,0.346734653853697,0.930429864253394,Oryza_sativa,high_confidence_IR
Os03g0638400,Os03g0638400.intron1,Os03g0638400|3:24467056-24470148:+,3,24467056,24470148,+,Os03t0638400-01,1,no,60,168,49,228,0.263157894736842,0.816666666666667,Oryza_sativa,high_confidence_IR
Os03g0642450,Os03g0642450.intron1,Os03g0642450|3:24755008-24755138:+,3,24755008,24755138,+,Os03t0642450-00,1,no,744,279,744,1023,0.727272727272727,1,Oryza_sativa,high_confidence_IR
Os03g0645000,Os03g0645000.intron3,Os03g0645000|3:24895380-24896657:+,3,24895380,24896657,+,Os03t0645000-00,1,no,2625,186,1992,2811,0.933831376734258,0.758857142857143,Oryza_sativa,high_confidence_IR
Os03g0648450,Os03g0648450.intron2,Os03g0648450|3:25129907-25129987:-,3,25129907,25129987,-,Os03t0648450-00,1,no,84,42,62,126,0.666666666666667,0.738095238095238,Oryza_sativa,high_confidence_IR
Os03g0648500,Os03g0648500.intron1,Os03g0648500|3:25131383-25131499:-,3,25131383,25131499,-,Os03t0648500-01,1,no,87,284,87,371,0.234501347708895,1,Oryza_sativa,high_confidence_IR
Os03g0657100,Os03g0657100.intron1,Os03g0657100|3:25641325-25641408:-,3,25641325,25641408,-,Os03t0657100-01,1,no,306,1110,306,1416,0.216101694915254,1,Oryza_sativa,high_confidence_IR
Os03g0660700,Os03g0660700.intron2,Os03g0660700|3:25908645-25908828:-,3,25908645,25908828,-,Os03t0660700-01,1,no,4698,210,4175,4908,0.95721271393643,0.888676032354193,Oryza_sativa,high_confidence_IR
Os03g0667400,Os03g0667400.intron1,Os03g0667400|3:26286050-26286439:+,3,26286050,26286439,+,Os03t0667400-01,1,no,53,205,53,258,0.205426356589147,1,Oryza_sativa,high_confidence_IR
Os03g0674600,Os03g0674600.intron1,Os03g0674600|3:26679797-26680695:-,3,26679797,26680695,-,Os03t0674600-01,1,no,268,365,268,633,0.423380726698262,1,Oryza_sativa,high_confidence_IR
Os03g0684300,Os03g0684300.intron1,Os03g0684300|3:27283346-27283420:+,3,27283346,27283420,+,Os03t0684300-01,1,no,1018,3740,763,4758,0.21395544346364,0.74950884086444,Oryza_sativa,high_confidence_IR
Os03g0684800,Os03g0684800.intron1,Os03g0684800|3:27302402-27302536:+,3,27302402,27302536,+,Os03t0684800-01,1,no,395,457,395,852,0.463615023474178,1,Oryza_sativa,high_confidence_IR
Os03g0686100,Os03g0686100.intron1,Os03g0686100|3:27372215-27372310:-,3,27372215,27372310,-,Os03t0686100-01,1,no,774,1400,774,2174,0.356025758969641,1,Oryza_sativa,high_confidence_IR
Os03g0687100,Os03g0687100.intron1,Os03g0687100|3:27415198-27418206:+,3,27415198,27418206,+,Os03t0687100-00,1,no,220,18,220,238,0.92436974789916,1,Oryza_sativa,high_confidence_IR
Os03g0694600,Os03g0694600.intron1,Os03g0694600|3:27815563-27815640:-,3,27815563,27815640,-,Os03t0694600-01,1,no,519,101,519,620,0.837096774193548,1,Oryza_sativa,high_confidence_IR
Os03g0700500,Os03g0700500.intron4,Os03g0700500|3:28094952-28096199:-,3,28094952,28096199,-,Os03t0700500-00,1,no,19,11,15,30,0.633333333333333,0.789473684210526,Oryza_sativa,high_confidence_IR
Os03g0701600,Os03g0701600.intron2,Os03g0701600|3:28166313-28166453:-,3,28166313,28166453,-,Os03t0701600-01,1,no,10980,10477,8287,21457,0.511721116651908,0.754735883424408,Oryza_sativa,high_confidence_IR
Os03g0714100,Os03g0714100.intron1,Os03g0714100|3:28890760-28890853:+,3,28890760,28890853,+,Os03t0714100-01,1,no,31,7,31,38,0.815789473684211,1,Oryza_sativa,high_confidence_IR
Os03g0715500,Os03g0715500.intron13,Os03g0715500|3:28964614-28965804:-,3,28964614,28965804,-,Os03t0715500-01,1,yes,16,11,12,27,0.592592592592593,0.75,Oryza_sativa,high_confidence_IR
Os03g0723700,Os03g0723700.intron1,Os03g0723700|3:29402797-29402839:-,3,29402797,29402839,-,Os03t0723700-01,1,no,1783,10,1783,1793,0.994422755158952,1,Oryza_sativa,high_confidence_IR
Os03g0729100,Os03g0729100.intron1,Os03g0729100|3:29790903-29791054:-,3,29790903,29791054,-,Os03t0729100-01,1,no,7665,22,6163,7687,0.997138025237414,0.804044357469015,Oryza_sativa,high_confidence_IR
Os03g0732200,Os03g0732200.intron2,Os03g0732200|3:29977381-29977485:-,3,29977381,29977485,-,Os03t0732200-01,1,no,883,2168,797,3051,0.289413307112422,0.902604756511891,Oryza_sativa,high_confidence_IR
Os03g0740650,Os03g0740650.intron1,Os03g0740650|3:30384996-30385456:-,3,30384996,30385456,-,Os03t0740650-00,1,no,63,37,52,100,0.63,0.825396825396825,Oryza_sativa,high_confidence_IR
Os03g0740600,Os03g0740600.intron7,Os03g0740600|3:30385656-30385753:+,3,30385656,30385753,+,Os03t0740600-01,1,yes,3874,1936,2766,5810,0.666781411359725,0.713990707279298,Oryza_sativa,high_confidence_IR
Os03g0744675,Os03g0744675.intron1,Os03g0744675|3:30580131-30581811:-,3,30580131,30581811,-,Os03t0744675-00,1,no,141,16,131,157,0.898089171974522,0.929078014184397,Oryza_sativa,high_confidence_IR
Os03g0747500,Os03g0747500.intron1,Os03g0747500|3:30743471-30743561:-,3,30743471,30743561,-,Os03t0747500-01,1,no,460,798,460,1258,0.365659777424483,1,Oryza_sativa,high_confidence_IR
Os03g0751800,Os03g0751800.intron1,Os03g0751800|3:30996299-30996385:-,3,30996299,30996385,-,Os03t0751800-01,1,no,427,1150,427,1577,0.270767279644895,1,Oryza_sativa,high_confidence_IR
Os03g0752300,Os03g0752300.intron1,Os03g0752300|3:31016245-31017104:-,3,31016245,31017104,-,Os03t0752300-01,1,no,2195,4992,1983,7187,0.305412550438291,0.903416856492027,Oryza_sativa,high_confidence_IR
Os03g0753600,Os03g0753600.intron1,Os03g0753600|3:31086760-31086838:-,3,31086760,31086838,-,Os03t0753600-01,1,no,318,745,318,1063,0.299153339604892,1,Oryza_sativa,high_confidence_IR
Os03g0757500,Os03g0757500.intron1,Os03g0757500|3:31299705-31299846:+,3,31299705,31299846,+,Os03t0757500-01,1,no,854,2830,854,3684,0.231813246471227,1,Oryza_sativa,high_confidence_IR
Os03g0757550,Os03g0757550.intron2,Os03g0757550|3:31301595-31301959:-,3,31301595,31301959,-,Os03t0757550-01,1,no,643,818,521,1461,0.440109514031485,0.810264385692068,Oryza_sativa,high_confidence_IR
Os03g0758600,Os03g0758600.intron1,Os03g0758600|3:31378226-31379222:+,3,31378226,31379222,+,Os03t0758600-01,1,no,8261,1114,8261,9375,0.881173333333333,1,Oryza_sativa,high_confidence_IR
Os03g0761250,Os03g0761250.intron1,Os03g0761250|3:31477019-31479348:+,3,31477019,31479348,+,Os03t0761250-00,1,no,53,58,53,111,0.477477477477477,1,Oryza_sativa,high_confidence_IR
Os03g0762450,Os03g0762450.intron1,Os03g0762450|3:31531758-31532830:-,3,31531758,31532830,-,Os03t0762450-00,1,no,84,282,84,366,0.229508196721311,1,Oryza_sativa,high_confidence_IR
Os03g0764450,Os03g0764450.intron1,Os03g0764450|3:31623442-31625654:+,3,31623442,31625654,+,Os03t0764450-00,1,no,2532,6,2111,2538,0.997635933806147,0.833728278041074,Oryza_sativa,high_confidence_IR
Os03g0765400,Os03g0765400.intron3,Os03g0765400|3:31693089-31694919:-,3,31693089,31694919,-,Os03t0765400-01,1,yes,6,13,5,19,0.315789473684211,0.833333333333333,Oryza_sativa,high_confidence_IR
Os03g0770800,Os03g0770800.intron1,Os03g0770800|3:31933918-31934229:-,3,31933918,31934229,-,Os03t0770800-01,1,no,667,513,638,1180,0.565254237288136,0.956521739130435,Oryza_sativa,high_confidence_IR
Os03g0771500,Os03g0771500.intron3,Os03g0771500|3:31965699-31969454:+,3,31965699,31969454,+,Os03t0771500-01,1,no,233,62,201,295,0.789830508474576,0.862660944206009,Oryza_sativa,high_confidence_IR
Os03g0772300,Os03g0772300.intron1,Os03g0772300|3:31998562-31998886:-,3,31998562,31998886,-,Os03t0772300-01,1,no,5372,15263,5372,20635,0.260334383329295,1,Oryza_sativa,high_confidence_IR
Os03g0778100,Os03g0778100.intron1,Os03g0778100|3:32273753-32273785:-,3,32273753,32273785,-,Os03t0778100-02,1,yes,410586,2781,326484,413367,0.993272322173758,0.79516593356812,Oryza_sativa,high_confidence_IR
Os03g0779000,Os03g0779000.intron1,Os03g0779000|3:32326647-32326778:-,3,32326647,32326778,-,Os03t0779000-01;Os03t0779000-02,2,no,907,58,907,965,0.939896373056995,1,Oryza_sativa,high_confidence_IR
Os03g0779300,Os03g0779300.intron1,Os03g0779300|3:32328550-32328626:+,3,32328550,32328626,+,Os03t0779300-01,1,no,594,80,594,674,0.881305637982196,1,Oryza_sativa,high_confidence_IR
Os03g0784050,Os03g0784050.intron2,Os03g0784050|3:32532902-32533333:-,3,32532902,32533333,-,Os03t0784050-00,1,no,45,21,37,66,0.681818181818182,0.822222222222222,Oryza_sativa,high_confidence_IR
Os03g0788250,Os03g0788250.intron1,Os03g0788250|3:32743675-32743710:+,3,32743675,32743710,+,Os03t0788250-00,1,no,403,27,403,430,0.937209302325581,1,Oryza_sativa,high_confidence_IR
Os03g0789433,Os03g0789433.intron1,Os03g0789433|3:32811539-32811619:-,3,32811539,32811619,-,Os03t0789433-01,1,no,1722,1039,1722,2761,0.623687069902209,1,Oryza_sativa,high_confidence_IR
Os03g0793100,Os03g0793100.intron1,Os03g0793100|3:32985183-32985460:-,3,32985183,32985460,-,Os03t0793100-01,1,no,528,33,528,561,0.941176470588235,1,Oryza_sativa,high_confidence_IR
Os03g0800000,Os03g0800000.intron1,Os03g0800000|3:33360122-33360847:+,3,33360122,33360847,+,Os03t0800000-01,1,yes,8707,23,8707,8730,0.997365406643757,1,Oryza_sativa,high_confidence_IR
Os03g0818250,Os03g0818250.intron1,Os03g0818250|3:34342628-34342873:-,3,34342628,34342873,-,Os03t0818250-00,1,no,61,5,61,66,0.924242424242424,1,Oryza_sativa,high_confidence_IR
Os03g0820700,Os03g0820700.intron2,Os03g0820700|3:34435934-34437591:-,3,34435934,34437591,-,Os03t0820700-01,1,no,4954,214,4611,5168,0.95859133126935,0.930763019781994,Oryza_sativa,high_confidence_IR
Os03g0824350,Os03g0824350.intron2,Os03g0824350|3:34626479-34626574:-,3,34626479,34626574,-,Os03t0824350-01,1,no,218,113,183,331,0.658610271903323,0.839449541284404,Oryza_sativa,high_confidence_IR
Os03g0824600,Os03g0824600.intron1,Os03g0824600|3:34637461-34637543:+,3,34637461,34637543,+,Os03t0824600-00,1,no,37,126,37,163,0.226993865030675,1,Oryza_sativa,high_confidence_IR
Os03g0825900,Os03g0825900.intron1,Os03g0825900|3:34693163-34694845:-,3,34693163,34694845,-,Os03t0825900-01,1,no,15,18,15,33,0.454545454545455,1,Oryza_sativa,high_confidence_IR
Os03g0826600,Os03g0826600.intron1,Os03g0826600|3:34724429-34724830:+,3,34724429,34724830,+,Os03t0826600-02,1,yes,32701,319,29532,33020,0.990339188370684,0.903091648573438,Oryza_sativa,high_confidence_IR
Os03g0833500,Os03g0833500.intron1,Os03g0833500|3:35026116-35026249:-,3,35026116,35026249,-,Os03t0833500-01,1,no,30,27,30,57,0.526315789473684,1,Oryza_sativa,high_confidence_IR
Os03g0836200,Os03g0836200.intron3,Os03g0836200|3:35135156-35135311:-,3,35135156,35135311,-,Os03t0836200-01,1,yes,73776,12910,62750,86686,0.851071684008952,0.850547603556712,Oryza_sativa,high_confidence_IR
Os03g0836500,Os03g0836500.intron1,Os03g0836500|3:35148890-35149518:-,3,35148890,35149518,-,Os03t0836500-01,1,no,12581,32367,10620,44948,0.279901219186616,0.844130037357921,Oryza_sativa,high_confidence_IR
Os03g0839600,Os03g0839600.intron1,Os03g0839600|3:35294530-35295139:-,3,35294530,35295139,-,Os03t0839600-01,1,no,470,982,470,1452,0.323691460055096,1,Oryza_sativa,high_confidence_IR
Os03g0840275,Os03g0840275.intron1,Os03g0840275|3:35332453-35332512:-,3,35332453,35332512,-,Os03t0840275-00,1,no,13839,22,13839,13861,0.99841281292836,1,Oryza_sativa,high_confidence_IR
Os03g0842400,Os03g0842400.intron1,Os03g0842400|3:35415639-35415733:-,3,35415639,35415733,-,Os03t0842400-01,1,no,1191,1854,1191,3045,0.391133004926108,1,Oryza_sativa,high_confidence_IR
Os03g0842700,Os03g0842700.intron2,Os03g0842700|3:35424904-35424985:+,3,35424904,35424985,+,Os03t0842700-03,1,yes,7866,4790,6152,12656,0.621523388116308,0.782100177981185,Oryza_sativa,high_confidence_IR
Os03g0843000,Os03g0843000.intron1,Os03g0843000|3:35431767-35432142:+,3,35431767,35432142,+,Os03t0843000-01,1,no,313,442,313,755,0.414569536423841,1,Oryza_sativa,high_confidence_IR
Os03g0845000,Os03g0845000.intron1,Os03g0845000|3:35525920-35526012:-,3,35525920,35526012,-,Os03t0845000-01,1,no,8638,13855,6275,22493,0.384030587293825,0.726441305857838,Oryza_sativa,high_confidence_IR
Os03g0846200,Os03g0846200.intron1,Os03g0846200|3:35574406-35574503:-,3,35574406,35574503,-,Os03t0846200-00,1,no,327,1113,327,1440,0.227083333333333,1,Oryza_sativa,high_confidence_IR
Os03g0848100,Os03g0848100.intron1,Os03g0848100|3:35660445-35660538:-,3,35660445,35660538,-,Os03t0848100-01,1,no,344,1373,344,1717,0.200349446709377,1,Oryza_sativa,high_confidence_IR
Os03g0849700,Os03g0849700.intron1,Os03g0849700|3:35741962-35744598:+,3,35741962,35744598,+,Os03t0849700-01,1,no,128,16,117,144,0.888888888888889,0.9140625,Oryza_sativa,high_confidence_IR
