gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
AT3G52920,AT3G52920.intron3,AT3G52920|3:19625739-19625867:+,3,19625739,19625867,+,AT3G52920.2,1,yes,6681,12215,5169,18896,0.353566892464014,0.773686573866188,Arabidopsis_thaliana,high_confidence_IR
AT3G53050,AT3G53050.intron1,AT3G53050|3:19669435-19669510:+,3,19669435,19669510,+,AT3G53050.1,1,no,14,11,14,25,0.56,1,Arabidopsis_thaliana,high_confidence_IR
AT3G53365,AT3G53365.intron1,AT3G53365|3:19787369-19787521:+,3,19787369,19787521,+,AT3G53365.1,1,no,297,734,297,1031,0.288069835111542,1,Arabidopsis_thaliana,high_confidence_IR
AT3G53370,AT3G53370.intron2,AT3G53370|3:19788249-19788710:-,3,19788249,19788710,-,AT3G53370.2,1,yes,1814,35,1645,1849,0.981070849107626,0.90683572216097,Arabidopsis_thaliana,high_confidence_IR
AT3G53440,AT3G53440.intron1,AT3G53440|3:19810824-19810926:+,3,19810824,19810926,+,AT3G53440.2,1,yes,1364,1072,1364,2436,0.559934318555008,1,Arabidopsis_thaliana,high_confidence_IR
AT3G53670,AT3G53670.intron1,AT3G53670|3:19890820-19890923:+,3,19890820,19890923,+,AT3G53670.2,1,yes,17515,2281,14194,19796,0.884774701959992,0.810391093348558,Arabidopsis_thaliana,high_confidence_IR
AT3G53710,AT3G53710.intron4,AT3G53710|3:19903643-19903727:-,3,19903643,19903727,-,AT3G53710.3,1,yes,12494,1524,9216,14018,0.891282636610073,0.737634064350888,Arabidopsis_thaliana,high_confidence_IR
AT3G53850,AT3G53850.intron1,AT3G53850|3:19949084-19949201:-,3,19949084,19949201,-,AT3G53850.2,1,yes,1928,253,1525,2181,0.883998165978909,0.79097510373444,Arabidopsis_thaliana,high_confidence_IR
AT3G53860,AT3G53860.intron1,AT3G53860|3:19950115-19950689:-,3,19950115,19950689,-,AT3G53860.1,1,no,261,1002,261,1263,0.206650831353919,1,Arabidopsis_thaliana,high_confidence_IR
AT3G53890,AT3G53890.intron2,AT3G53890|3:19956063-19956295:-,3,19956063,19956295,-,AT3G53890.2,1,yes,63221,2055,55768,65276,0.968518291561983,0.88211195647016,Arabidopsis_thaliana,high_confidence_IR
AT3G54430,AT3G54430.intron1,AT3G54430|3:20147430-20147505:-,3,20147430,20147505,-,AT3G54430.1,1,no,671,2583,671,3254,0.20620774431469,1,Arabidopsis_thaliana,high_confidence_IR
AT3G54450,AT3G54450.intron5,AT3G54450|3:20161330-20161478:+,3,20161330,20161478,+,AT3G54450.1,1,no,115,114,94,229,0.502183406113537,0.817391304347826,Arabidopsis_thaliana,high_confidence_IR
AT3G54460,AT3G54460.intron1,AT3G54460|3:20166722-20166810:-,3,20166722,20166810,-,AT3G54460.2,1,yes,4404,250,3200,4654,0.946282767511818,0.72661217075386,Arabidopsis_thaliana,high_confidence_IR
AT3G54800,AT3G54800.intron1,AT3G54800|3:20286300-20286373:+,3,20286300,20286373,+,AT3G54800.2,1,yes,9727,2065,8847,11792,0.824881275440977,0.909530173743189,Arabidopsis_thaliana,high_confidence_IR
AT3G54980,AT3G54980.intron1,AT3G54980|3:20372929-20373127:+,3,20372929,20373127,+,AT3G54980.2,1,yes,305,873,305,1178,0.258913412563667,1,Arabidopsis_thaliana,high_confidence_IR
AT3G55310,AT3G55310.intron1,AT3G55310|3:20505891-20506136:+,3,20505891,20506136,+,AT3G55310.1,1,no,124,69,124,193,0.642487046632124,1,Arabidopsis_thaliana,high_confidence_IR
AT3G55720,AT3G55720.intron1,AT3G55720|3:20680199-20680327:+,3,20680199,20680327,+,AT3G55720.1,1,no,427,606,427,1033,0.413359148112294,1,Arabidopsis_thaliana,high_confidence_IR
AT3G55740,AT3G55740.intron2,AT3G55740|3:20695877-20696509:+,3,20695877,20696509,+,AT3G55740.2,1,yes,4353,653,3050,5006,0.869556532161406,0.700666207213416,Arabidopsis_thaliana,high_confidence_IR
AT3G55780,AT3G55780.intron1,AT3G55780|3:20706779-20707089:+,3,20706779,20707089,+,AT3G55780.1,1,no,28,42,28,70,0.4,1,Arabidopsis_thaliana,high_confidence_IR
AT3G55980,AT3G55980.intron1,AT3G55980|3:20776453-20776847:+,3,20776453,20776847,+,AT3G55980.1;AT3G55980.2,2,no,9057,21891,9057,30948,0.292652190771617,1,Arabidopsis_thaliana,high_confidence_IR
AT3G56210,AT3G56210.intron9,AT3G56210|3:20852710-20853492:-,3,20852710,20853492,-,AT3G56210.2,1,yes,1559,2953,1184,4512,0.34552304964539,0.759461193072482,Arabidopsis_thaliana,high_confidence_IR
AT3G56470,AT3G56470.intron1,AT3G56470|3:20934832-20934930:+,3,20934832,20934930,+,AT3G56470.1,1,no,716,1207,704,1923,0.372334893395736,0.983240223463687,Arabidopsis_thaliana,high_confidence_IR
AT3G56650,AT3G56650.intron1,AT3G56650|3:20985108-20985317:+,3,20985108,20985317,+,AT3G56650.1,1,no,4778,9184,3820,13962,0.342214582438046,0.799497697781498,Arabidopsis_thaliana,high_confidence_IR
AT3G56660,AT3G56660.intron1,AT3G56660|3:20986642-20986775:-,3,20986642,20986775,-,AT3G56660.1,1,no,377,12,377,389,0.969151670951157,1,Arabidopsis_thaliana,high_confidence_IR
AT3G56710,AT3G56710.intron1,AT3G56710|3:21007518-21007608:-,3,21007518,21007608,-,AT3G56710.2,1,yes,511,108,511,619,0.825525040387722,1,Arabidopsis_thaliana,high_confidence_IR
AT3G56780,AT3G56780.intron1,AT3G56780|3:21031477-21031607:+,3,21031477,21031607,+,AT3G56780.2;AT3G56780.3,2,no,32,99,28,131,0.244274809160305,0.875,Arabidopsis_thaliana,high_confidence_IR
AT3G56960,AT3G56960.intron1,AT3G56960|3:21080269-21080392:+,3,21080269,21080392,+,AT3G56960.1,1,yes,628,46,552,674,0.931750741839763,0.878980891719745,Arabidopsis_thaliana,high_confidence_IR
AT3G56970,AT3G56970.intron1,AT3G56970|3:21084654-21084782:-,3,21084654,21084782,-,AT3G56970.1,1,no,308,1142,308,1450,0.212413793103448,1,Arabidopsis_thaliana,high_confidence_IR
AT3G57020,AT3G57020.intron2,AT3G57020|3:21099447-21100019:-,3,21099447,21100019,-,AT3G57020.2,1,yes,11919,1711,10768,13630,0.874468085106383,0.903431495930867,Arabidopsis_thaliana,high_confidence_IR
AT3G57090,AT3G57090.intron5,AT3G57090|3:21130009-21130837:+,3,21130009,21130837,+,AT3G57090.2,1,yes,108,69,95,177,0.610169491525424,0.87962962962963,Arabidopsis_thaliana,high_confidence_IR
AT3G57140,AT3G57140.intron1,AT3G57140|3:21153396-21153476:-,3,21153396,21153476,-,AT3G57140.1,1,yes,852,661,645,1513,0.563119629874422,0.757042253521127,Arabidopsis_thaliana,high_confidence_IR
AT3G57210,AT3G57210.intron1,AT3G57210|3:21173733-21173847:-,3,21173733,21173847,-,AT3G57210.1,1,no,15,7,15,22,0.681818181818182,1,Arabidopsis_thaliana,high_confidence_IR
AT3G57270,AT3G57270.intron2,AT3G57270|3:21191903-21192145:-,3,21191903,21192145,-,AT3G57270.1,1,no,13,40,13,53,0.245283018867925,1,Arabidopsis_thaliana,high_confidence_IR
AT3G57340,AT3G57340.intron1,AT3G57340|3:21219037-21219142:+,3,21219037,21219142,+,AT3G57340.1,1,yes,6051,11714,6051,17765,0.340613566000563,1,Arabidopsis_thaliana,high_confidence_IR
AT3G57480,AT3G57480.intron2,AT3G57480|3:21277573-21277720:-,3,21277573,21277720,-,AT3G57480.1,1,no,197,218,185,415,0.474698795180723,0.939086294416244,Arabidopsis_thaliana,high_confidence_IR
AT3G57590,AT3G57590.intron1,AT3G57590|3:21331093-21331212:-,3,21331093,21331212,-,AT3G57590.2,1,yes,3694,82,3694,3776,0.978283898305085,1,Arabidopsis_thaliana,high_confidence_IR
AT3G57750,AT3G57750.intron1,AT3G57750|3:21395127-21395176:+,3,21395127,21395176,+,AT3G57750.2,1,yes,4027,109,4027,4136,0.973646034816248,1,Arabidopsis_thaliana,high_confidence_IR
AT3G57770,AT3G57770.intron1,AT3G57770|3:21398301-21398370:+,3,21398301,21398370,+,AT3G57770.1,1,no,930,1377,930,2307,0.403120936280884,1,Arabidopsis_thaliana,high_confidence_IR
AT3G57790,AT3G57790.intron1,AT3G57790|3:21407217-21407458:-,3,21407217,21407458,-,AT3G57790.1,1,yes,700,7,583,707,0.99009900990099,0.832857142857143,Arabidopsis_thaliana,high_confidence_IR
AT3G57965,AT3G57965.intron1,AT3G57965|3:21465939-21466025:-,3,21465939,21466025,-,AT3G57965.1,1,no,658,1145,658,1803,0.364947310038824,1,Arabidopsis_thaliana,high_confidence_IR
AT3G58010,AT3G58010.intron1,AT3G58010|3:21477505-21477784:-,3,21477505,21477784,-,AT3G58010.2,1,yes,78,37,61,115,0.678260869565217,0.782051282051282,Arabidopsis_thaliana,high_confidence_IR
AT3G58450,AT3G58450.intron1,AT3G58450|3:21622300-21622424:+,3,21622300,21622424,+,AT3G58450.2,1,yes,12092,23672,10719,35764,0.338105357342579,0.886453853787628,Arabidopsis_thaliana,high_confidence_IR
AT3G58490,AT3G58490.intron2,AT3G58490|3:21633448-21633571:+,3,21633448,21633571,+,AT3G58490.2,1,yes,14611,748,11075,15359,0.951298912689628,0.757990555061255,Arabidopsis_thaliana,high_confidence_IR
AT3G58795,AT3G58795.intron1,AT3G58795|3:21745932-21746055:+,3,21745932,21746055,+,AT3G58795.1,1,no,8363,19,8363,8382,0.997733237890718,1,Arabidopsis_thaliana,high_confidence_IR
AT3G58810,AT3G58810.intron1,AT3G58810|3:21750596-21750712:+,3,21750596,21750712,+,AT3G58810.2,1,yes,403,1441,403,1844,0.218546637744035,1,Arabidopsis_thaliana,high_confidence_IR
AT3G59030,AT3G59030.intron1,AT3G59030|3:21819442-21819600:+,3,21819442,21819600,+,AT3G59030.1;AT3G59030.2,2,no,16,11,14,27,0.592592592592593,0.875,Arabidopsis_thaliana,high_confidence_IR
AT3G59080,AT3G59080.intron1,AT3G59080|3:21837437-21837544:+,3,21837437,21837544,+,AT3G59080.2,1,yes,7278,266,7278,7544,0.96474019088017,1,Arabidopsis_thaliana,high_confidence_IR
AT3G59130,AT3G59130.intron1,AT3G59130|3:21862086-21862584:-,3,21862086,21862584,-,AT3G59130.1,1,no,114,92,114,206,0.553398058252427,1,Arabidopsis_thaliana,high_confidence_IR
AT3G59630,AT3G59630.intron1,AT3G59630|3:22028054-22028472:-,3,22028054,22028472,-,AT3G59630.2,1,no,56,54,50,110,0.509090909090909,0.892857142857143,Arabidopsis_thaliana,high_confidence_IR
AT3G59730,AT3G59730.intron1,AT3G59730|3:22064609-22064684:-,3,22064609,22064684,-,AT3G59730.2,1,yes,211,54,211,265,0.79622641509434,1,Arabidopsis_thaliana,high_confidence_IR
AT3G59870,AT3G59870.intron1,AT3G59870|3:22117492-22117851:-,3,22117492,22117851,-,AT3G59870.1,1,no,1495,4100,1068,5595,0.267202859696157,0.71438127090301,Arabidopsis_thaliana,high_confidence_IR
AT3G60270,AT3G60270.intron1,AT3G60270|3:22278427-22278596:-,3,22278427,22278596,-,AT3G60270.1,1,no,716,164,716,880,0.813636363636364,1,Arabidopsis_thaliana,high_confidence_IR
AT3G60550,AT3G60550.intron1,AT3G60550|3:22380256-22380358:+,3,22380256,22380358,+,AT3G60550.1,1,no,1222,1561,1222,2783,0.439094502335609,1,Arabidopsis_thaliana,high_confidence_IR
AT3G60590,AT3G60590.intron3,AT3G60590|3:22398767-22398885:+,3,22398767,22398885,+,AT3G60590.1;AT3G60590.4,2,yes,5189,147,3888,5336,0.972451274362819,0.749277317402197,Arabidopsis_thaliana,high_confidence_IR
AT3G60700,AT3G60700.intron1,AT3G60700|3:22438776-22438861:+,3,22438776,22438861,+,AT3G60700.1,1,no,94,246,94,340,0.276470588235294,1,Arabidopsis_thaliana,high_confidence_IR
AT3G60730,AT3G60730.intron1,AT3G60730|3:22445409-22445574:+,3,22445409,22445574,+,AT3G60730.1,1,no,13,16,13,29,0.448275862068966,1,Arabidopsis_thaliana,high_confidence_IR
AT3G60960,AT3G60960.intron1,AT3G60960|3:22536951-22538465:+,3,22536951,22538465,+,AT3G60960.2,1,yes,109,103,79,212,0.514150943396226,0.724770642201835,Arabidopsis_thaliana,high_confidence_IR
AT3G61070,AT3G61070.intron1,AT3G61070|3:22606598-22606711:-,3,22606598,22606711,-,AT3G61070.2,1,yes,12084,635,8542,12719,0.950074691406557,0.706885137371731,Arabidopsis_thaliana,high_confidence_IR
AT3G61160,AT3G61160.intron2,AT3G61160|3:22636516-22636628:+,3,22636516,22636628,+,AT3G61160.1;AT3G61160.3;AT3G61160.4;AT3G61160.5,4,yes,7103,24481,4986,31584,0.224892350557244,0.701956919611432,Arabidopsis_thaliana,high_confidence_IR
AT3G61210,AT3G61210.intron1,AT3G61210|3:22659508-22659656:-,3,22659508,22659656,-,AT3G61210.1,1,no,3895,4133,3895,8028,0.485176880916791,1,Arabidopsis_thaliana,high_confidence_IR
AT3G09575,AT3G09575.intron1,AT3G09575|3:22664862-22664946:+,3,22664862,22664946,+,AT3G09575.1,1,no,6297,131,6297,6428,0.979620410703174,1,Arabidopsis_thaliana,high_confidence_IR
AT3G61600,AT3G61600.intron6,AT3G61600|3:22797938-22798053:+,3,22797938,22798053,+,AT3G61600.2,1,yes,17220,7923,13405,25143,0.68488247225868,0.778455284552846,Arabidopsis_thaliana,high_confidence_IR
AT3G61640,AT3G61640.intron1,AT3G61640|3:22810393-22810514:-,3,22810393,22810514,-,AT3G61640.1,1,no,5665,6453,5665,12118,0.467486383891731,1,Arabidopsis_thaliana,high_confidence_IR
AT3G61860,AT3G61860.intron2,AT3G61860|3:22901256-22902053:-,3,22901256,22902053,-,AT3G61860.1,1,no,10415,10091,8966,20506,0.507900126792158,0.860873739798368,Arabidopsis_thaliana,high_confidence_IR
AT3G61898,AT3G61898.intron1,AT3G61898|3:22922567-22922652:+,3,22922567,22922652,+,AT3G61898.1,1,no,4070,732,4070,4802,0.847563515201999,1,Arabidopsis_thaliana,high_confidence_IR
AT3G61950,AT3G61950.intron1,AT3G61950|3:22939694-22940110:+,3,22939694,22940110,+,AT3G61950.1;AT3G61950.3;AT3G61950.4;AT3G61950.5,4,yes,121,292,91,413,0.292978208232446,0.752066115702479,Arabidopsis_thaliana,high_confidence_IR
AT3G62160,AT3G62160.intron1,AT3G62160|3:23015209-23015397:-,3,23015209,23015397,-,AT3G62160.1,1,no,397,1161,397,1558,0.254813863928113,1,Arabidopsis_thaliana,high_confidence_IR
AT3G62200,AT3G62200.intron1,AT3G62200|3:23025259-23025376:-,3,23025259,23025376,-,AT3G62200.1,1,no,305,1218,303,1523,0.200262639527249,0.99344262295082,Arabidopsis_thaliana,high_confidence_IR
AT3G62510,AT3G62510.intron1,AT3G62510|3:23122853-23123335:+,3,23122853,23123335,+,AT3G62510.2,1,no,541,51,500,592,0.913851351351351,0.924214417744917,Arabidopsis_thaliana,high_confidence_IR
AT3G62650,AT3G62650.intron1,AT3G62650|3:23168134-23168518:+,3,23168134,23168518,+,AT3G62650.2,1,yes,186,287,186,473,0.39323467230444,1,Arabidopsis_thaliana,high_confidence_IR
AT3G62720,AT3G62720.intron1,AT3G62720|3:23201198-23201295:+,3,23201198,23201295,+,AT3G62720.2,1,yes,2582,570,2582,3152,0.819162436548223,1,Arabidopsis_thaliana,high_confidence_IR
AT3G62800,AT3G62800.intron5,AT3G62800|3:23226012-23226089:-,3,23226012,23226089,-,AT3G62800.3,1,yes,2626,243,1894,2869,0.915301498780063,0.721249047981721,Arabidopsis_thaliana,high_confidence_IR
AT3G62810,AT3G62810.intron2,AT3G62810|3:23228183-23228629:+,3,23228183,23228629,+,AT3G62810.2,1,yes,373,53,277,426,0.875586854460094,0.742627345844504,Arabidopsis_thaliana,high_confidence_IR
AT3G62890,AT3G62890.intron1,AT3G62890|3:23247461-23247544:+,3,23247461,23247544,+,AT3G62890.1,1,no,159,366,159,525,0.302857142857143,1,Arabidopsis_thaliana,high_confidence_IR
AT3G63020,AT3G63020.intron1,AT3G63020|3:23294642-23294713:+,3,23294642,23294713,+,AT3G63020.2,1,yes,94,59,94,153,0.61437908496732,1,Arabidopsis_thaliana,high_confidence_IR
AT3G63250,AT3G63250.intron7,AT3G63250|3:23370067-23370161:-,3,23370067,23370161,-,AT3G63250.1,1,no,209,773,152,982,0.212830957230143,0.727272727272727,Arabidopsis_thaliana,high_confidence_IR
AT3G63290,AT3G63290.intron1,AT3G63290|3:23381950-23382084:+,3,23381950,23382084,+,AT3G63290.1,1,yes,419,660,419,1079,0.388322520852641,1,Arabidopsis_thaliana,high_confidence_IR
AT3G63350,AT3G63350.intron1,AT3G63350|3:23399729-23400224:+,3,23399729,23400224,+,AT3G63350.1,1,no,14,27,14,41,0.341463414634146,1,Arabidopsis_thaliana,high_confidence_IR
AT3G63360,AT3G63360.intron1,AT3G63360|3:23401457-23401533:-,3,23401457,23401533,-,AT3G63360.1,1,no,119,132,119,251,0.474103585657371,1,Arabidopsis_thaliana,high_confidence_IR
AT4G00040,AT4G00040.intron1,AT4G00040|4:14834-14920:+,4,14834,14920,+,AT4G00040.1,1,no,2932,9674,2932,12606,0.232587656671426,1,Arabidopsis_thaliana,high_confidence_IR
AT4G00234,AT4G00234.intron1,AT4G00234|4:101437-101514:+,4,101437,101514,+,AT4G00234.1,1,no,31,38,31,69,0.449275362318841,1,Arabidopsis_thaliana,high_confidence_IR
AT4G00295,AT4G00295.intron1,AT4G00295|4:127361-127511:+,4,127361,127511,+,AT4G00295.1,1,no,14,23,14,37,0.378378378378378,1,Arabidopsis_thaliana,high_confidence_IR
AT4G00310,AT4G00310.intron1,AT4G00310|4:133738-133838:+,4,133738,133838,+,AT4G00310.2,1,yes,908,365,638,1273,0.713275726630008,0.702643171806167,Arabidopsis_thaliana,high_confidence_IR
AT4G00355,AT4G00355.intron2,AT4G00355|4:154896-155202:+,4,154896,155202,+,AT4G00355.1,1,yes,17744,2833,13686,20577,0.862322010011177,0.771302975653742,Arabidopsis_thaliana,high_confidence_IR
AT4G00450,AT4G00450.intron11,AT4G00450|4:206943-207039:+,4,206943,207039,+,AT4G00450.1;AT4G00450.2;AT4G00450.3,3,no,479,1186,453,1665,0.287687687687688,0.945720250521921,Arabidopsis_thaliana,high_confidence_IR
AT4G00525,AT4G00525.intron1,AT4G00525|4:232088-232572:+,4,232088,232572,+,AT4G00525.1,1,no,368,927,368,1295,0.284169884169884,1,Arabidopsis_thaliana,high_confidence_IR
AT4G00660,AT4G00660.intron9,AT4G00660|4:277445-277838:+,4,277445,277838,+,AT4G00660.2,1,yes,6922,668,5070,7590,0.911989459815547,0.732447269575267,Arabidopsis_thaliana,high_confidence_IR
AT4G00700,AT4G00700.intron1,AT4G00700|4:286063-286199:+,4,286063,286199,+,AT4G00700.2,1,yes,555,569,536,1124,0.493772241992883,0.965765765765766,Arabidopsis_thaliana,high_confidence_IR
AT4G00740,AT4G00740.intron7,AT4G00740|4:307359-307768:-,4,307359,307768,-,AT4G00740.2,1,yes,889,581,661,1470,0.604761904761905,0.743532058492688,Arabidopsis_thaliana,high_confidence_IR
AT4G00870,AT4G00870.intron1,AT4G00870|4:363241-363378:-,4,363241,363378,-,AT4G00870.1,1,no,1924,981,1924,2905,0.662306368330465,1,Arabidopsis_thaliana,high_confidence_IR
AT4G00900,AT4G00900.intron1,AT4G00900|4:386301-386496:-,4,386301,386496,-,AT4G00900.1,1,yes,607,2106,547,2713,0.223737559896793,0.901153212520593,Arabidopsis_thaliana,high_confidence_IR
AT4G00905,AT4G00905.intron1,AT4G00905|4:387959-388362:+,4,387959,388362,+,AT4G00905.1,1,no,441,1371,441,1812,0.243377483443709,1,Arabidopsis_thaliana,high_confidence_IR
AT4G00955,AT4G00955.intron1,AT4G00955|4:412972-413480:+,4,412972,413480,+,AT4G00955.2,1,yes,83,202,83,285,0.291228070175439,1,Arabidopsis_thaliana,high_confidence_IR
AT4G01000,AT4G01000.intron3,AT4G01000|4:431532-431880:-,4,431532,431880,-,AT4G01000.1,1,yes,375,175,326,550,0.681818181818182,0.869333333333333,Arabidopsis_thaliana,high_confidence_IR
AT4G01020,AT4G01020.intron1,AT4G01020|4:440046-440230:+,4,440046,440230,+,AT4G01020.1,1,no,224,466,211,690,0.32463768115942,0.941964285714286,Arabidopsis_thaliana,high_confidence_IR
AT4G01020,AT4G01020.intron2,AT4G01020|4:441596-441784:+,4,441596,441784,+,AT4G01020.1,1,no,130,501,118,631,0.206022187004754,0.907692307692308,Arabidopsis_thaliana,high_confidence_IR
AT4G01070,AT4G01070.intron1,AT4G01070|4:461882-462282:-,4,461882,462282,-,AT4G01070.2,1,yes,41141,10,41141,41151,0.999756992539671,1,Arabidopsis_thaliana,high_confidence_IR
AT4G01090,AT4G01090.intron1,AT4G01090|4:473288-473400:-,4,473288,473400,-,AT4G01090.1,1,no,1594,3783,1572,5377,0.29644783336433,0.986198243412798,Arabidopsis_thaliana,high_confidence_IR
AT4G01335,AT4G01335.intron1,AT4G01335|4:553415-553491:+,4,553415,553491,+,AT4G01335.2,1,yes,817,237,620,1054,0.775142314990512,0.758873929008568,Arabidopsis_thaliana,high_confidence_IR
AT4G01360,AT4G01360.intron1,AT4G01360|4:564977-565141:+,4,564977,565141,+,AT4G01360.1,1,no,3107,2250,3107,5357,0.579988799701325,1,Arabidopsis_thaliana,high_confidence_IR
AT4G01435,AT4G01435.intron1,AT4G01435|4:592267-592360:-,4,592267,592360,-,AT4G01435.1,1,no,235,210,235,445,0.528089887640449,1,Arabidopsis_thaliana,high_confidence_IR
AT4G01500,AT4G01500.intron1,AT4G01500|4:639399-639601:+,4,639399,639601,+,AT4G01500.1,1,no,124,46,124,170,0.729411764705882,1,Arabidopsis_thaliana,high_confidence_IR
AT4G01590,AT4G01590.intron1,AT4G01590|4:690247-690384:-,4,690247,690384,-,AT4G01590.3,1,yes,3608,595,2532,4203,0.858434451582203,0.701773835920177,Arabidopsis_thaliana,high_confidence_IR
AT4G01593,AT4G01593.intron2,AT4G01593|4:691066-691189:+,4,691066,691189,+,AT4G01593.3,1,yes,18248,60,13721,18308,0.99672274415556,0.751918018412977,Arabidopsis_thaliana,high_confidence_IR
AT4G01820,AT4G01820.intron11,AT4G01820|4:781088-781183:-,4,781088,781183,-,AT4G01820.1;AT4G01820.2,2,no,56,50,49,106,0.528301886792453,0.875,Arabidopsis_thaliana,high_confidence_IR
AT4G01860,AT4G01860.intron20,AT4G01860|4:801545-801668:-,4,801545,801668,-,AT4G01860.2,1,yes,2061,568,1553,2629,0.783948269303918,0.753517709849588,Arabidopsis_thaliana,high_confidence_IR
AT4G01935,AT4G01935.intron4,AT4G01935|4:842016-842096:+,4,842016,842096,+,AT4G01935.1,1,no,14357,3022,11053,17379,0.826111974221762,0.769868356899074,Arabidopsis_thaliana,high_confidence_IR
AT4G02485,AT4G02485.intron1,AT4G02485|4:1092547-1092653:+,4,1092547,1092653,+,AT4G02485.1,1,yes,1979,188,1602,2167,0.913244116289802,0.809499747347145,Arabidopsis_thaliana,high_confidence_IR
AT4G02510,AT4G02510.intron1,AT4G02510|4:1104830-1104912:+,4,1104830,1104912,+,AT4G02510.1;AT4G02510.2;AT4G02510.3;AT4G02510.4,4,no,3983,9047,3983,13030,0.305679201841903,1,Arabidopsis_thaliana,high_confidence_IR
AT4G02540,AT4G02540.intron1,AT4G02540|4:1118898-1119006:+,4,1118898,1119006,+,AT4G02540.2,1,yes,3921,3044,3921,6965,0.562957645369706,1,Arabidopsis_thaliana,high_confidence_IR
AT4G02660,AT4G02660.intron15,AT4G02660|4:1165376-1165662:-,4,1165376,1165662,-,AT4G02660.1;AT4G02660.2;AT4G02660.3,3,no,41,103,34,144,0.284722222222222,0.829268292682927,Arabidopsis_thaliana,high_confidence_IR
AT4G02690,AT4G02690.intron2,AT4G02690|4:1186291-1186679:+,4,1186291,1186679,+,AT4G02690.2,1,yes,1110,5,1057,1115,0.995515695067265,0.952252252252252,Arabidopsis_thaliana,high_confidence_IR
AT4G03070,AT4G03070.intron2,AT4G03070|4:1359300-1359371:+,4,1359300,1359371,+,AT4G03070.1,1,no,1008,1661,722,2669,0.377669539153241,0.716269841269841,Arabidopsis_thaliana,high_confidence_IR
AT4G03190,AT4G03190.intron1,AT4G03190|4:1406493-1406602:-,4,1406493,1406602,-,AT4G03190.1,1,no,3239,5091,2419,8330,0.388835534213685,0.746835443037975,Arabidopsis_thaliana,high_confidence_IR
AT4G03260,AT4G03260.intron7,AT4G03260|4:1431476-1432211:+,4,1431476,1432211,+,AT4G03260.4,1,yes,77,148,57,225,0.342222222222222,0.74025974025974,Arabidopsis_thaliana,high_confidence_IR
AT4G03298,AT4G03298.intron1,AT4G03298|4:1446736-1446976:+,4,1446736,1446976,+,AT4G03298.1,1,no,8,24,6,32,0.25,0.75,Arabidopsis_thaliana,high_confidence_IR
AT4G03330,AT4G03330.intron1,AT4G03330|4:1467013-1467175:+,4,1467013,1467175,+,AT4G03330.1,1,no,317,980,317,1297,0.244410177332305,1,Arabidopsis_thaliana,high_confidence_IR
AT4G03400,AT4G03400.intron1,AT4G03400|4:1500570-1500664:-,4,1500570,1500664,-,AT4G03400.1,1,no,432,5,358,437,0.988558352402746,0.828703703703704,Arabidopsis_thaliana,high_confidence_IR
AT4G03450,AT4G03450.intron3,AT4G03450|4:1529674-1529782:-,4,1529674,1529782,-,AT4G03450.2,1,yes,3262,153,2857,3415,0.955197657393851,0.875843041079093,Arabidopsis_thaliana,high_confidence_IR
AT4G03470,AT4G03470.intron1,AT4G03470|4:1544291-1544394:-,4,1544291,1544394,-,AT4G03470.1,1,no,74,114,52,188,0.393617021276596,0.702702702702703,Arabidopsis_thaliana,high_confidence_IR
AT4G03550,AT4G03550.intron1,AT4G03550|4:1575384-1575543:+,4,1575384,1575543,+,AT4G03550.1,1,no,524,1641,516,2165,0.24203233256351,0.984732824427481,Arabidopsis_thaliana,high_confidence_IR
AT4G03565,AT4G03565.intron1,AT4G03565|4:1587173-1587273:+,4,1587173,1587273,+,AT4G03565.1,1,no,14,5,11,19,0.736842105263158,0.785714285714286,Arabidopsis_thaliana,high_confidence_IR
AT4G04030,AT4G04030.intron1,AT4G04030|4:1937113-1937461:-,4,1937113,1937461,-,AT4G04030.1,1,yes,333,12,333,345,0.965217391304348,1,Arabidopsis_thaliana,high_confidence_IR
AT4G04221,AT4G04221.intron5,AT4G04221|4:2033964-2034087:-,4,2033964,2034087,-,AT4G04221.1;AT4G04221.2;AT4G04221.3;AT4G04221.4;AT4G04221.5;AT4G04221.6,6,no,301,827,220,1128,0.266843971631206,0.730897009966777,Arabidopsis_thaliana,high_confidence_IR
AT4G04220,AT4G04220.intron1,AT4G04220|4:2034022-2034105:+,4,2034022,2034105,+,AT4G04220.1,1,no,333,1118,333,1451,0.229496898690558,1,Arabidopsis_thaliana,high_confidence_IR
AT4G04223,AT4G04223.intron1,AT4G04223|4:2036818-2037600:+,4,2036818,2037600,+,AT4G04223.2,1,yes,2578,1123,2085,3701,0.696568495001351,0.808766485647789,Arabidopsis_thaliana,high_confidence_IR
AT4G04265,AT4G04265.intron1,AT4G04265|4:2058061-2058194:-,4,2058061,2058194,-,AT4G04265.1,1,no,33,76,33,109,0.302752293577982,1,Arabidopsis_thaliana,high_confidence_IR
AT4G04460,AT4G04460.intron8,AT4G04460|4:2226840-2226929:+,4,2226840,2226929,+,AT4G04460.2,1,yes,9356,567,7490,9923,0.942860022170715,0.800555793073963,Arabidopsis_thaliana,high_confidence_IR
